Current;Current Ideal;Power;;;;;;
1,602601;6,7309242;201,927726;;;;;;
1,602709;6,7313778;201,941334;;;;;;
1,602818;6,7318356;201,955068;;;;;;
1,602926;6,7322892;201,968676;;;;;;
1,603034;6,7327428;201,982284;;;;;;
1,603142;6,7331964;201,995892;;;;;;
1,603251;6,7336542;202,009626;;;;;;
1,603358;6,7341036;202,023108;;;;;;
1,603466;6,7345572;202,036716;;;;;;
1,603574;6,7350108;202,050324;;;;;;
1,603681;6,7354602;202,063806;;;;;;
1,603789;6,7359138;202,077414;;;;;;
1,603896;6,7363632;202,090896;;;;;;
1,604003;6,7368126;202,104378;;;;;;
1,60411;6,737262;202,11786;;;;;;
1,604217;6,7377114;202,131342;;;;;;
1,604324;6,7381608;202,144824;;;;;;
1,604431;6,7386102;202,158306;;;;;;
1,604537;6,7390554;202,171662;;;;;;
1,604644;6,7395048;202,185144;;;;;;
1,60475;6,73995;202,1985;;;;;;
1,604856;6,7403952;202,211856;;;;;;
1,604963;6,7408446;202,225338;;;;;;
1,605069;6,7412898;202,238694;;;;;;
1,605174;6,7417308;202,251924;;;;;;
1,60528;6,742176;202,26528;;;;;;
1,605386;6,7426212;202,278636;;;;;;
1,605491;6,7430622;202,291866;;;;;;
1,605597;6,7435074;202,305222;;;;;;
1,605702;6,7439484;202,318452;;;;;;
1,605807;6,7443894;202,331682;;;;;;
1,605912;6,7448304;202,344912;;;;;;
1,606017;6,7452714;202,358142;;;;;;
1,606122;6,7457124;202,371372;;;;;;
1,606227;6,7461534;202,384602;;;;;;
1,606331;6,7465902;202,397706;;;;;;
1,606436;6,7470312;202,410936;;;;;;
1,60654;6,747468;202,42404;;;;;;
1,606644;6,7479048;202,437144;;;;;;
1,606748;6,7483416;202,450248;;;;;;
1,606852;6,7487784;202,463352;;;;;;
1,606956;6,7492152;202,476456;;;;;;
1,60706;6,749652;202,48956;;;;;;
1,607164;6,7500888;202,502664;;;;;;
1,607267;6,7505214;202,515642;;;;;;
1,607371;6,7509582;202,528746;;;;;;
1,607474;6,7513908;202,541724;;;;;;
1,607577;6,7518234;202,554702;;;;;;
1,60768;6,752256;202,56768;;;;;;
1,607783;6,7526886;202,580658;;;;;;
1,607886;6,7531212;202,593636;;;;;;
1,607988;6,7535496;202,606488;;;;;;
1,608091;6,7539822;202,619466;;;;;;
1,608194;6,7544148;202,632444;;;;;;
1,608296;6,7548432;202,645296;;;;;;
1,608398;6,7552716;202,658148;;;;;;
1,6085;6,7557;202,671;;;;;;
1,608602;6,7561284;202,683852;;;;;;
1,608704;6,7565568;202,696704;;;;;;
1,608806;6,7569852;202,709556;;;;;;
1,608907;6,7574094;202,722282;;;;;;
1,609009;6,7578378;202,735134;;;;;;
1,60911;6,758262;202,74786;;;;;;
1,609211;6,7586862;202,760586;;;;;;
1,609313;6,7591146;202,773438;;;;;;
1,609414;6,7595388;202,786164;;;;;;
1,609515;6,759963;202,79889;;;;;;
1,609615;6,760383;202,81149;;;;;;
1,609716;6,7608072;202,824216;;;;;;
1,609817;6,7612314;202,836942;;;;;;
1,609917;6,7616514;202,849542;;;;;;
1,610017;6,7620714;202,862142;;;;;;
1,610118;6,7624956;202,874868;;;;;;
1,610218;6,7629156;202,887468;;;;;;
1,610318;6,7633356;202,900068;;;;;;
1,610417;6,7637514;202,912542;;;;;;
1,610517;6,7641714;202,925142;;;;;;
1,610617;6,7645914;202,937742;;;;;;
1,610716;6,7650072;202,950216;;;;;;
1,610816;6,7654272;202,962816;;;;;;
1,610915;6,765843;202,97529;;;;;;
1,611014;6,7662588;202,987764;;;;;;
1,611113;6,7666746;203,000238;;;;;;
1,611212;6,7670904;203,012712;;;;;;
1,611311;6,7675062;203,025186;;;;;;
1,611409;6,7679178;203,037534;;;;;;
1,611508;6,7683336;203,050008;;;;;;
1,611606;6,7687452;203,062356;;;;;;
1,611705;6,769161;203,07483;;;;;;
1,611803;6,7695726;203,087178;;;;;;
1,611901;6,7699842;203,099526;;;;;;
1,611999;6,7703958;203,111874;;;;;;
1,612097;6,7708074;203,124222;;;;;;
1,612194;6,7712148;203,136444;;;;;;
1,612292;6,7716264;203,148792;;;;;;
1,612389;6,7720338;203,161014;;;;;;
1,612487;6,7724454;203,173362;;;;;;
1,612584;6,7728528;203,185584;;;;;;
1,612681;6,7732602;203,197806;;;;;;
1,612778;6,7736676;203,210028;;;;;;
1,612875;6,774075;203,22225;;;;;;
1,612972;6,7744824;203,234472;;;;;;
1,613068;6,7748856;203,246568;;;;;;
1,613165;6,775293;203,25879;;;;;;
1,613261;6,7756962;203,270886;;;;;;
1,613358;6,7761036;203,283108;;;;;;
1,613454;6,7765068;203,295204;;;;;;
1,61355;6,77691;203,3073;;;;;;
1,613646;6,7773132;203,319396;;;;;;
1,613742;6,7777164;203,331492;;;;;;
1,613837;6,7781154;203,343462;;;;;;
1,613933;6,7785186;203,355558;;;;;;
1,614028;6,7789176;203,367528;;;;;;
1,614124;6,7793208;203,379624;;;;;;
1,614219;6,7797198;203,391594;;;;;;
1,614314;6,7801188;203,403564;;;;;;
1,614409;6,7805178;203,415534;;;;;;
1,614504;6,7809168;203,427504;;;;;;
1,614599;6,7813158;203,439474;;;;;;
1,614693;6,7817106;203,451318;;;;;;
1,614788;6,7821096;203,463288;;;;;;
1,614882;6,7825044;203,475132;;;;;;
1,614976;6,7828992;203,486976;;;;;;
1,61507;6,783294;203,49882;;;;;;
1,615164;6,7836888;203,510664;;;;;;
1,615258;6,7840836;203,522508;;;;;;
1,615352;6,7844784;203,534352;;;;;;
1,615446;6,7848732;203,546196;;;;;;
1,615539;6,7852638;203,557914;;;;;;
1,615633;6,7856586;203,569758;;;;;;
1,615726;6,7860492;203,581476;;;;;;
1,615819;6,7864398;203,593194;;;;;;
1,615912;6,7868304;203,604912;;;;;;
1,616005;6,787221;203,61663;;;;;;
1,616098;6,7876116;203,628348;;;;;;
1,616191;6,7880022;203,640066;;;;;;
1,616283;6,7883886;203,651658;;;;;;
1,616376;6,7887792;203,663376;;;;;;
1,616468;6,7891656;203,674968;;;;;;
1,61656;6,789552;203,68656;;;;;;
1,616653;6,7899426;203,698278;;;;;;
1,616745;6,790329;203,70987;;;;;;
1,616837;6,7907154;203,721462;;;;;;
1,616928;6,7910976;203,732928;;;;;;
1,61702;6,791484;203,74452;;;;;;
1,617111;6,7918662;203,755986;;;;;;
1,617203;6,7922526;203,767578;;;;;;
1,617294;6,7926348;203,779044;;;;;;
1,617385;6,793017;203,79051;;;;;;
1,617476;6,7933992;203,801976;;;;;;
1,617567;6,7937814;203,813442;;;;;;
1,617658;6,7941636;203,824908;;;;;;
1,617749;6,7945458;203,836374;;;;;;
1,617839;6,7949238;203,847714;;;;;;
1,61793;6,795306;203,85918;;;;;;
1,61802;6,795684;203,87052;;;;;;
1,61811;6,796062;203,88186;;;;;;
1,618201;6,7964442;203,893326;;;;;;
1,618291;6,7968222;203,904666;;;;;;
1,61838;6,797196;203,91588;;;;;;
1,61847;6,797574;203,92722;;;;;;
1,61856;6,797952;203,93856;;;;;;
1,618649;6,7983258;203,949774;;;;;;
1,618739;6,7987038;203,961114;;;;;;
1,618828;6,7990776;203,972328;;;;;;
1,618917;6,7994514;203,983542;;;;;;
1,619006;6,7998252;203,994756;;;;;;
1,619095;6,800199;204,00597;;;;;;
1,619184;6,8005728;204,017184;;;;;;
1,619272;6,8009424;204,028272;;;;;;
1,619361;6,8013162;204,039486;;;;;;
1,619449;6,8016858;204,050574;;;;;;
1,619538;6,8020596;204,061788;;;;;;
1,619626;6,8024292;204,072876;;;;;;
1,619714;6,8027988;204,083964;;;;;;
1,619802;6,8031684;204,095052;;;;;;
1,61989;6,803538;204,10614;;;;;;
1,619977;6,8039034;204,117102;;;;;;
1,620065;6,804273;204,12819;;;;;;
1,620152;6,8046384;204,139152;;;;;;
1,62024;6,805008;204,15024;;;;;;
1,620327;6,8053734;204,161202;;;;;;
1,620414;6,8057388;204,172164;;;;;;
1,620501;6,8061042;204,183126;;;;;;
1,620588;6,8064696;204,194088;;;;;;
1,620675;6,806835;204,20505;;;;;;
1,620762;6,8072004;204,216012;;;;;;
1,620848;6,8075616;204,226848;;;;;;
1,620934;6,8079228;204,237684;;;;;;
1,621021;6,8082882;204,248646;;;;;;
1,621107;6,8086494;204,259482;;;;;;
1,621193;6,8090106;204,270318;;;;;;
1,621279;6,8093718;204,281154;;;;;;
1,621365;6,809733;204,29199;;;;;;
1,62145;6,81009;204,3027;;;;;;
1,621536;6,8104512;204,313536;;;;;;
1,621621;6,8108082;204,324246;;;;;;
1,621707;6,8111694;204,335082;;;;;;
1,621792;6,8115264;204,345792;;;;;;
1,621877;6,8118834;204,356502;;;;;;
1,621962;6,8122404;204,367212;;;;;;
1,622047;6,8125974;204,377922;;;;;;
1,622132;6,8129544;204,388632;;;;;;
1,622216;6,8133072;204,399216;;;;;;
1,622301;6,8136642;204,409926;;;;;;
1,622385;6,814017;204,42051;;;;;;
1,622469;6,8143698;204,431094;;;;;;
1,622553;6,8147226;204,441678;;;;;;
1,622637;6,8150754;204,452262;;;;;;
1,622721;6,8154282;204,462846;;;;;;
1,622805;6,815781;204,47343;;;;;;
1,622889;6,8161338;204,484014;;;;;;
1,622972;6,8164824;204,494472;;;;;;
1,623056;6,8168352;204,505056;;;;;;
1,623139;6,8171838;204,515514;;;;;;
1,623222;6,8175324;204,525972;;;;;;
1,623305;6,817881;204,53643;;;;;;
1,623388;6,8182296;204,546888;;;;;;
1,623471;6,8185782;204,557346;;;;;;
1,623554;6,8189268;204,567804;;;;;;
1,623636;6,8192712;204,578136;;;;;;
1,623719;6,8196198;204,588594;;;;;;
1,623801;6,8199642;204,598926;;;;;;
1,623883;6,8203086;204,609258;;;;;;
1,623965;6,820653;204,61959;;;;;;
1,624047;6,8209974;204,629922;;;;;;
1,624129;6,8213418;204,640254;;;;;;
1,624211;6,8216862;204,650586;;;;;;
1,624293;6,8220306;204,660918;;;;;;
1,624374;6,8223708;204,671124;;;;;;
1,624456;6,8227152;204,681456;;;;;;
1,624537;6,8230554;204,691662;;;;;;
1,624618;6,8233956;204,701868;;;;;;
1,624699;6,8237358;204,712074;;;;;;
1,62478;6,824076;204,72228;;;;;;
1,624861;6,8244162;204,732486;;;;;;
1,624941;6,8247522;204,742566;;;;;;
1,625022;6,8250924;204,752772;;;;;;
1,625102;6,8254284;204,762852;;;;;;
1,625183;6,8257686;204,773058;;;;;;
1,625263;6,8261046;204,783138;;;;;;
1,625343;6,8264406;204,793218;;;;;;
1,625423;6,8267766;204,803298;;;;;;
1,625503;6,8271126;204,813378;;;;;;
1,625582;6,8274444;204,823332;;;;;;
1,625662;6,8277804;204,833412;;;;;;
1,625741;6,8281122;204,843366;;;;;;
1,625821;6,8284482;204,853446;;;;;;
1,6259;6,82878;204,8634;;;;;;
1,625979;6,8291118;204,873354;;;;;;
1,626058;6,8294436;204,883308;;;;;;
1,626137;6,8297754;204,893262;;;;;;
1,626216;6,8301072;204,903216;;;;;;
1,626294;6,8304348;204,913044;;;;;;
1,626373;6,8307666;204,922998;;;;;;
1,626451;6,8310942;204,932826;;;;;;
1,62653;6,831426;204,94278;;;;;;
1,626608;6,8317536;204,952608;;;;;;
1,626686;6,8320812;204,962436;;;;;;
1,626764;6,8324088;204,972264;;;;;;
1,626842;6,8327364;204,982092;;;;;;
1,626919;6,8330598;204,991794;;;;;;
1,626997;6,8333874;205,001622;;;;;;
1,627074;6,8337108;205,011324;;;;;;
1,627151;6,8340342;205,021026;;;;;;
1,627229;6,8343618;205,030854;;;;;;
1,627306;6,8346852;205,040556;;;;;;
1,627383;6,8350086;205,050258;;;;;;
1,62746;6,835332;205,05996;;;;;;
1,627536;6,8356512;205,069536;;;;;;
1,627613;6,8359746;205,079238;;;;;;
1,627689;6,8362938;205,088814;;;;;;
1,627766;6,8366172;205,098516;;;;;;
1,627842;6,8369364;205,108092;;;;;;
1,627918;6,8372556;205,117668;;;;;;
1,627994;6,8375748;205,127244;;;;;;
1,62807;6,837894;205,13682;;;;;;
1,628146;6,8382132;205,146396;;;;;;
1,628221;6,8385282;205,155846;;;;;;
1,628297;6,8388474;205,165422;;;;;;
1,628372;6,8391624;205,174872;;;;;;
1,628448;6,8394816;205,184448;;;;;;
1,628523;6,8397966;205,193898;;;;;;
1,628598;6,8401116;205,203348;;;;;;
1,628673;6,8404266;205,212798;;;;;;
1,628747;6,8407374;205,222122;;;;;;
1,628822;6,8410524;205,231572;;;;;;
1,628897;6,8413674;205,241022;;;;;;
1,628971;6,8416782;205,250346;;;;;;
1,629045;6,841989;205,25967;;;;;;
1,62912;6,842304;205,26912;;;;;;
1,629194;6,8426148;205,278444;;;;;;
1,629268;6,8429256;205,287768;;;;;;
1,629342;6,8432364;205,297092;;;;;;
1,629415;6,843543;205,30629;;;;;;
1,629489;6,8438538;205,315614;;;;;;
1,629562;6,8441604;205,324812;;;;;;
1,629636;6,8444712;205,334136;;;;;;
1,629709;6,8447778;205,343334;;;;;;
1,629782;6,8450844;205,352532;;;;;;
1,629855;6,845391;205,36173;;;;;;
1,629928;6,8456976;205,370928;;;;;;
1,630001;6,8460042;205,380126;;;;;;
1,630073;6,8463066;205,389198;;;;;;
1,630146;6,8466132;205,398396;;;;;;
1,630218;6,8469156;205,407468;;;;;;
1,630291;6,8472222;205,416666;;;;;;
1,630363;6,8475246;205,425738;;;;;;
1,630435;6,847827;205,43481;;;;;;
1,630507;6,8481294;205,443882;;;;;;
1,630579;6,8484318;205,452954;;;;;;
1,63065;6,84873;205,4619;;;;;;
1,630722;6,8490324;205,470972;;;;;;
1,630793;6,8493306;205,479918;;;;;;
1,630865;6,849633;205,48899;;;;;;
1,630936;6,8499312;205,497936;;;;;;
1,631007;6,8502294;205,506882;;;;;;
1,631078;6,8505276;205,515828;;;;;;
1,631149;6,8508258;205,524774;;;;;;
1,631219;6,8511198;205,533594;;;;;;
1,63129;6,851418;205,54254;;;;;;
1,63136;6,851712;205,55136;;;;;;
1,631431;6,8520102;205,560306;;;;;;
1,631501;6,8523042;205,569126;;;;;;
1,631571;6,8525982;205,577946;;;;;;
1,631641;6,8528922;205,586766;;;;;;
1,631711;6,8531862;205,595586;;;;;;
1,631781;6,8534802;205,604406;;;;;;
1,63185;6,85377;205,6131;;;;;;
1,63192;6,854064;205,62192;;;;;;
1,631989;6,8543538;205,630614;;;;;;
1,632059;6,8546478;205,639434;;;;;;
1,632128;6,8549376;205,648128;;;;;;
1,632197;6,8552274;205,656822;;;;;;
1,632266;6,8555172;205,665516;;;;;;
1,632334;6,8558028;205,674084;;;;;;
1,632403;6,8560926;205,682778;;;;;;
1,632472;6,8563824;205,691472;;;;;;
1,63254;6,856668;205,70004;;;;;;
1,632609;6,8569578;205,708734;;;;;;
1,632677;6,8572434;205,717302;;;;;;
1,632745;6,857529;205,72587;;;;;;
1,632813;6,8578146;205,734438;;;;;;
1,632881;6,8581002;205,743006;;;;;;
1,632948;6,8583816;205,751448;;;;;;
1,633016;6,8586672;205,760016;;;;;;
1,633083;6,8589486;205,768458;;;;;;
1,633151;6,8592342;205,777026;;;;;;
1,633218;6,8595156;205,785468;;;;;;
1,633285;6,859797;205,79391;;;;;;
1,633352;6,8600784;205,802352;;;;;;
1,633419;6,8603598;205,810794;;;;;;
1,633486;6,8606412;205,819236;;;;;;
1,633552;6,8609184;205,827552;;;;;;
1,633619;6,8611998;205,835994;;;;;;
1,633685;6,861477;205,84431;;;;;;
1,633752;6,8617584;205,852752;;;;;;
1,633818;6,8620356;205,861068;;;;;;
1,633884;6,8623128;205,869384;;;;;;
1,63395;6,86259;205,8777;;;;;;
1,634015;6,862863;205,88589;;;;;;
1,634081;6,8631402;205,894206;;;;;;
1,634147;6,8634174;205,902522;;;;;;
1,634212;6,8636904;205,910712;;;;;;
1,634277;6,8639634;205,918902;;;;;;
1,634343;6,8642406;205,927218;;;;;;
1,634408;6,8645136;205,935408;;;;;;
1,634473;6,8647866;205,943598;;;;;;
1,634537;6,8650554;205,951662;;;;;;
1,634602;6,8653284;205,959852;;;;;;
1,634667;6,8656014;205,968042;;;;;;
1,634731;6,8658702;205,976106;;;;;;
1,634796;6,8661432;205,984296;;;;;;
1,63486;6,866412;205,99236;;;;;;
1,634924;6,8666808;206,000424;;;;;;
1,634988;6,8669496;206,008488;;;;;;
1,635052;6,8672184;206,016552;;;;;;
1,635116;6,8674872;206,024616;;;;;;
1,635179;6,8677518;206,032554;;;;;;
1,635243;6,8680206;206,040618;;;;;;
1,635306;6,8682852;206,048556;;;;;;
1,635369;6,8685498;206,056494;;;;;;
1,635432;6,8688144;206,064432;;;;;;
1,635495;6,869079;206,07237;;;;;;
1,635558;6,8693436;206,080308;;;;;;
1,635621;6,8696082;206,088246;;;;;;
1,635684;6,8698728;206,096184;;;;;;
1,635746;6,8701332;206,103996;;;;;;
1,635809;6,8703978;206,111934;;;;;;
1,635871;6,8706582;206,119746;;;;;;
1,635933;6,8709186;206,127558;;;;;;
1,635995;6,871179;206,13537;;;;;;
1,636057;6,8714394;206,143182;;;;;;
1,636119;6,8716998;206,150994;;;;;;
1,636181;6,8719602;206,158806;;;;;;
1,636242;6,8722164;206,166492;;;;;;
1,636304;6,8724768;206,174304;;;;;;
1,636365;6,872733;206,18199;;;;;;
1,636426;6,8729892;206,189676;;;;;;
1,636487;6,8732454;206,197362;;;;;;
1,636549;6,8735058;206,205174;;;;;;
1,636609;6,8737578;206,212734;;;;;;
1,63667;6,874014;206,22042;;;;;;
1,636731;6,8742702;206,228106;;;;;;
1,636791;6,8745222;206,235666;;;;;;
1,636852;6,8747784;206,243352;;;;;;
1,636912;6,8750304;206,250912;;;;;;
1,636972;6,8752824;206,258472;;;;;;
1,637032;6,8755344;206,266032;;;;;;
1,637092;6,8757864;206,273592;;;;;;
1,637152;6,8760384;206,281152;;;;;;
1,637211;6,8762862;206,288586;;;;;;
1,637271;6,8765382;206,296146;;;;;;
1,63733;6,876786;206,30358;;;;;;
1,63739;6,877038;206,31114;;;;;;
1,637449;6,8772858;206,318574;;;;;;
1,637508;6,8775336;206,326008;;;;;;
1,637567;6,8777814;206,333442;;;;;;
1,637625;6,878025;206,34075;;;;;;
1,637684;6,8782728;206,348184;;;;;;
1,637743;6,8785206;206,355618;;;;;;
1,637801;6,8787642;206,362926;;;;;;
1,63786;6,879012;206,37036;;;;;;
1,637918;6,8792556;206,377668;;;;;;
1,637976;6,8794992;206,384976;;;;;;
1,638034;6,8797428;206,392284;;;;;;
1,638092;6,8799864;206,399592;;;;;;
1,638149;6,8802258;206,406774;;;;;;
1,638207;6,8804694;206,414082;;;;;;
1,638264;6,8807088;206,421264;;;;;;
1,638322;6,8809524;206,428572;;;;;;
1,638379;6,8811918;206,435754;;;;;;
1,638436;6,8814312;206,442936;;;;;;
1,638493;6,8816706;206,450118;;;;;;
1,63855;6,88191;206,4573;;;;;;
1,638607;6,8821494;206,464482;;;;;;
1,638663;6,8823846;206,471538;;;;;;
1,63872;6,882624;206,47872;;;;;;
1,638776;6,8828592;206,485776;;;;;;
1,638833;6,8830986;206,492958;;;;;;
1,638889;6,8833338;206,500014;;;;;;
1,638945;6,883569;206,50707;;;;;;
1,639001;6,8838042;206,514126;;;;;;
1,639057;6,8840394;206,521182;;;;;;
1,639112;6,8842704;206,528112;;;;;;
1,639168;6,8845056;206,535168;;;;;;
1,639223;6,8847366;206,542098;;;;;;
1,639279;6,8849718;206,549154;;;;;;
1,639334;6,8852028;206,556084;;;;;;
1,639389;6,8854338;206,563014;;;;;;
1,639444;6,8856648;206,569944;;;;;;
1,639499;6,8858958;206,576874;;;;;;
1,639553;6,8861226;206,583678;;;;;;
1,639608;6,8863536;206,590608;;;;;;
1,639662;6,8865804;206,597412;;;;;;
1,639717;6,8868114;206,604342;;;;;;
1,639771;6,8870382;206,611146;;;;;;
1,639825;6,887265;206,61795;;;;;;
1,639879;6,8874918;206,624754;;;;;;
1,639933;6,8877186;206,631558;;;;;;
1,639987;6,8879454;206,638362;;;;;;
1,64004;6,888168;206,64504;;;;;;
1,640094;6,8883948;206,651844;;;;;;
1,640147;6,8886174;206,658522;;;;;;
1,6402;6,88884;206,6652;;;;;;
1,640253;6,8890626;206,671878;;;;;;
1,640306;6,8892852;206,678556;;;;;;
1,640359;6,8895078;206,685234;;;;;;
1,640412;6,8897304;206,691912;;;;;;
1,640465;6,889953;206,69859;;;;;;
1,640517;6,8901714;206,705142;;;;;;
1,64057;6,890394;206,71182;;;;;;
1,640622;6,8906124;206,718372;;;;;;
1,640674;6,8908308;206,724924;;;;;;
1,640726;6,8910492;206,731476;;;;;;
1,640778;6,8912676;206,738028;;;;;;
1,64083;6,891486;206,74458;;;;;;
1,640882;6,8917044;206,751132;;;;;;
1,640933;6,8919186;206,757558;;;;;;
1,640985;6,892137;206,76411;;;;;;
1,641036;6,8923512;206,770536;;;;;;
1,641087;6,8925654;206,776962;;;;;;
1,641138;6,8927796;206,783388;;;;;;
1,641189;6,8929938;206,789814;;;;;;
1,64124;6,893208;206,79624;;;;;;
1,641291;6,8934222;206,802666;;;;;;
1,641341;6,8936322;206,808966;;;;;;
1,641392;6,8938464;206,815392;;;;;;
1,641442;6,8940564;206,821692;;;;;;
1,641493;6,8942706;206,828118;;;;;;
1,641543;6,8944806;206,834418;;;;;;
1,641593;6,8946906;206,840718;;;;;;
1,641643;6,8949006;206,847018;;;;;;
1,641692;6,8951064;206,853192;;;;;;
1,641742;6,8953164;206,859492;;;;;;
1,641791;6,8955222;206,865666;;;;;;
1,641841;6,8957322;206,871966;;;;;;
1,64189;6,895938;206,87814;;;;;;
1,641939;6,8961438;206,884314;;;;;;
1,641988;6,8963496;206,890488;;;;;;
1,642037;6,8965554;206,896662;;;;;;
1,642086;6,8967612;206,902836;;;;;;
1,642135;6,896967;206,90901;;;;;;
1,642183;6,8971686;206,915058;;;;;;
1,642232;6,8973744;206,921232;;;;;;
1,64228;6,897576;206,92728;;;;;;
1,642328;6,8977776;206,933328;;;;;;
1,642376;6,8979792;206,939376;;;;;;
1,642424;6,8981808;206,945424;;;;;;
1,642472;6,8983824;206,951472;;;;;;
1,64252;6,898584;206,95752;;;;;;
1,642567;6,8987814;206,963442;;;;;;
1,642615;6,898983;206,96949;;;;;;
1,642662;6,8991804;206,975412;;;;;;
1,642709;6,8993778;206,981334;;;;;;
1,642756;6,8995752;206,987256;;;;;;
1,642803;6,8997726;206,993178;;;;;;
1,64285;6,89997;206,9991;;;;;;
1,642897;6,9001674;207,005022;;;;;;
1,642944;6,9003648;207,010944;;;;;;
1,64299;6,900558;207,01674;;;;;;
1,643036;6,9007512;207,022536;;;;;;
1,643083;6,9009486;207,028458;;;;;;
1,643129;6,9011418;207,034254;;;;;;
1,643175;6,901335;207,04005;;;;;;
1,643221;6,9015282;207,045846;;;;;;
1,643266;6,9017172;207,051516;;;;;;
1,643312;6,9019104;207,057312;;;;;;
1,643358;6,9021036;207,063108;;;;;;
1,643403;6,9022926;207,068778;;;;;;
1,643448;6,9024816;207,074448;;;;;;
1,643494;6,9026748;207,080244;;;;;;
1,643539;6,9028638;207,085914;;;;;;
1,643583;6,9030486;207,091458;;;;;;
1,643628;6,9032376;207,097128;;;;;;
1,643673;6,9034266;207,102798;;;;;;
1,643718;6,9036156;207,108468;;;;;;
1,643762;6,9038004;207,114012;;;;;;
1,643806;6,9039852;207,119556;;;;;;
1,64385;6,90417;207,1251;;;;;;
1,643895;6,904359;207,13077;;;;;;
1,643938;6,9045396;207,136188;;;;;;
1,643982;6,9047244;207,141732;;;;;;
1,644026;6,9049092;207,147276;;;;;;
1,64407;6,905094;207,15282;;;;;;
1,644113;6,9052746;207,158238;;;;;;
1,644156;6,9054552;207,163656;;;;;;
1,6442;6,90564;207,1692;;;;;;
1,644243;6,9058206;207,174618;;;;;;
1,644286;6,9060012;207,180036;;;;;;
1,644329;6,9061818;207,185454;;;;;;
1,644371;6,9063582;207,190746;;;;;;
1,644414;6,9065388;207,196164;;;;;;
1,644457;6,9067194;207,201582;;;;;;
1,644499;6,9068958;207,206874;;;;;;
1,644541;6,9070722;207,212166;;;;;;
1,644583;6,9072486;207,217458;;;;;;
1,644625;6,907425;207,22275;;;;;;
1,644667;6,9076014;207,228042;;;;;;
1,644709;6,9077778;207,233334;;;;;;
1,644751;6,9079542;207,238626;;;;;;
1,644792;6,9081264;207,243792;;;;;;
1,644834;6,9083028;207,249084;;;;;;
1,644875;6,908475;207,25425;;;;;;
1,644916;6,9086472;207,259416;;;;;;
1,644957;6,9088194;207,264582;;;;;;
1,644998;6,9089916;207,269748;;;;;;
1,645039;6,9091638;207,274914;;;;;;
1,645079;6,9093318;207,279954;;;;;;
1,64512;6,909504;207,28512;;;;;;
1,64516;6,909672;207,29016;;;;;;
1,645201;6,9098442;207,295326;;;;;;
1,645241;6,9100122;207,300366;;;;;;
1,645281;6,9101802;207,305406;;;;;;
1,645321;6,9103482;207,310446;;;;;;
1,645361;6,9105162;207,315486;;;;;;
1,645401;6,9106842;207,320526;;;;;;
1,64544;6,910848;207,32544;;;;;;
1,64548;6,911016;207,33048;;;;;;
1,645519;6,9111798;207,335394;;;;;;
1,645558;6,9113436;207,340308;;;;;;
1,645597;6,9115074;207,345222;;;;;;
1,645636;6,9116712;207,350136;;;;;;
1,645675;6,911835;207,35505;;;;;;
1,645714;6,9119988;207,359964;;;;;;
1,645753;6,9121626;207,364878;;;;;;
1,645791;6,9123222;207,369666;;;;;;
1,645829;6,9124818;207,374454;;;;;;
1,645868;6,9126456;207,379368;;;;;;
1,645906;6,9128052;207,384156;;;;;;
1,645944;6,9129648;207,388944;;;;;;
1,645982;6,9131244;207,393732;;;;;;
1,646019;6,9132798;207,398394;;;;;;
1,646057;6,9134394;207,403182;;;;;;
1,646095;6,913599;207,40797;;;;;;
1,646132;6,9137544;207,412632;;;;;;
1,646169;6,9139098;207,417294;;;;;;
1,646207;6,9140694;207,422082;;;;;;
1,646244;6,9142248;207,426744;;;;;;
1,646281;6,9143802;207,431406;;;;;;
1,646317;6,9145314;207,435942;;;;;;
1,646354;6,9146868;207,440604;;;;;;
1,646391;6,9148422;207,445266;;;;;;
1,646427;6,9149934;207,449802;;;;;;
1,646463;6,9151446;207,454338;;;;;;
1,6465;6,9153;207,459;;;;;;
1,646536;6,9154512;207,463536;;;;;;
1,646572;6,9156024;207,468072;;;;;;
1,646607;6,9157494;207,472482;;;;;;
1,646643;6,9159006;207,477018;;;;;;
1,646679;6,9160518;207,481554;;;;;;
1,646714;6,9161988;207,485964;;;;;;
1,64675;6,91635;207,4905;;;;;;
1,646785;6,916497;207,49491;;;;;;
1,64682;6,916644;207,49932;;;;;;
1,646855;6,916791;207,50373;;;;;;
1,64689;6,916938;207,50814;;;;;;
1,646924;6,9170808;207,512424;;;;;;
1,646959;6,9172278;207,516834;;;;;;
1,646994;6,9173748;207,521244;;;;;;
1,647028;6,9175176;207,525528;;;;;;
1,647062;6,9176604;207,529812;;;;;;
1,647096;6,9178032;207,534096;;;;;;
1,64713;6,917946;207,53838;;;;;;
1,647164;6,9180888;207,542664;;;;;;
1,647198;6,9182316;207,546948;;;;;;
1,647232;6,9183744;207,551232;;;;;;
1,647265;6,918513;207,55539;;;;;;
1,647299;6,9186558;207,559674;;;;;;
